customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1783,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7
4034,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05
4222,1,1,0,0,21,1,2,1,0,2,2,0,2,2,0,1,2,104.35,2271.85
4652,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25
5147,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,20.9
2658,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,19.55,1079.65
3586,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,685.55
3865,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,838.5
412,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25
3598,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95
3740,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25
3352,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,20.15
616,1,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.1,730.1
6068,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,1,3,50.6,249.95
4488,1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,7138.65
4065,0,1,0,0,43,0,1,0,2,2,0,0,0,0,0,1,1,33.45,1500.25
5776,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,0,84.9,6065.3
4450,1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,94.4,5610.25
5598,1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,5552.05
2720,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,7869.05
6269,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,3,73.85,401.3
4059,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,1299.1
132,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,20.15,165.5
3309,1,0,0,1,45,1,2,1,0,0,2,0,2,2,2,0,0,99.7,4634.35
2719,0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,110.35,5893.15
2481,0,0,0,0,33,1,2,1,0,0,0,0,0,2,0,1,2,83.35,2757.85
3291,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,1549.75
496,0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,100.0,5509.3
2533,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,3,75.3,75.3
6461,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95
4237,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,6230.1
3082,1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,750.1
5774,0,0,1,1,36,1,2,1,2,0,2,0,2,2,0,1,1,104.5,3684.95
4070,1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1898.1
531,1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.5,918.6
6999,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,2473.95
5065,0,1,1,0,61,1,2,1,0,2,2,0,2,2,1,1,1,104.4,6405.0
3790,1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,5396.25
694,1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7
3124,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.7,135.2
240,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.35,46.35
6189,0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.0,303.15
6273,1,0,0,0,3,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05
2122,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,1,1,34.8,113.95
4772,0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2908.2
1233,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6
5298,0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,4515.85
3696,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,64.35,2053.05
1890,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,50.15
5019,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95
2212,0,0,0,0,61,1,2,0,2,0,2,2,2,2,2,0,1,86.45,5175.3
3200,0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,325.45
595,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,69.1,4096.9
5247,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35
5433,1,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.85,0.0
4137,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1
5956,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15
1741,1,0,1,1,15,0,1,0,2,0,0,0,0,0,0,1,0,30.2,469.65
522,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.3,19.3
996,0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,95.25,5464.65
4963,1,0,1,1,39,1,0,1,0,2,0,0,2,0,0,1,3,86.3,3266.0
4831,0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,106.8
2580,0,0,0,0,16,1,2,0,0,0,0,0,0,2,0,1,0,63.05,1067.05
3695,0,0,0,1,39,0,1,0,0,0,2,0,0,0,0,0,1,30.1,1131.3
518,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65
6740,1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9
113,0,0,1,1,69,1,2,1,2,0,2,0,0,0,1,0,0,84.45,5848.6
5128,1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,1706.45
1368,1,0,1,1,6,1,0,2,1,1,1,1,1,1,2,1,1,20.4,107.6
5749,1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,94.05,811.65
5214,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,19.5,159.35
1084,0,0,1,0,30,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85
5814,1,0,1,1,62,1,0,0,2,0,2,2,0,2,1,0,1,71.4,4487.3
887,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,741.0
4298,0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,998.1
2807,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,60.85,111.4
6521,1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2653.65
1410,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75
1727,1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7
2143,1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,75.9,357.75
5440,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2
3065,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,7544.0
1973,1,1,0,0,43,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3856.75
5731,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65
5835,0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,2006.95
4515,1,0,0,0,24,1,0,1,0,0,0,2,2,2,0,1,2,96.0,2122.45
6609,0,0,0,0,23,1,0,2,1,1,1,1,1,1,0,1,3,19.5,470.2
4742,0,0,1,1,43,0,1,0,2,2,0,2,2,0,1,1,0,51.25,2151.6
4338,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,19.1
1618,1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5
5979,0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,6767.1
719,0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,5953.0
6054,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.1,79.1
761,1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,105.8,2998.0
992,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,357.15
2984,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,679.3
4309,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.15,194.2
3631,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,19.95
4265,0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65
4893,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.75,75.75
1884,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,20.5,104.3
1026,1,0,0,0,28,1,2,1,2,2,0,0,0,2,0,1,1,94.5,2659.4
1910,0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,1,3,58.95,601.6
3754,0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,104.05,1133.65
5988,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35
424,1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,1126.75
4924,0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1275.6
2265,0,0,1,1,3,0,1,0,0,0,0,2,0,0,0,1,3,31.0,95.05
4903,0,1,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.35,8436.25
6775,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,70.55,433.95
3784,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,8100.25
6587,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,1,3,19.8,309.4
4581,0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,4003.0
4601,1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1657.4
6155,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25
5478,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1810.55
6157,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40.0,223.45
1669,1,0,0,0,18,1,2,1,0,0,2,0,2,0,1,1,1,89.6,1633.0
1020,1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5
7,1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,5377.8
1878,1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7
3285,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,61.05
185,1,0,0,0,32,1,0,2,1,1,1,1,1,1,2,1,0,20.05,614.45
5012,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,280.35
5892,0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,93.2,2931.0
4179,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,1133.9
3360,0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.0,371.65
3570,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,191.1
4496,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75
2849,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.5,49.5
1357,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,1,2,81.05,81.05
5237,1,0,0,0,2,1,0,1,2,2,0,0,2,2,0,0,2,100.2,198.5
1324,0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,797.1
5195,0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,19.55,99.6
4170,1,0,1,1,3,1,0,0,0,0,2,0,0,0,0,1,2,50.15,168.15
6219,1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,593.05
3511,1,0,1,1,56,1,2,2,1,1,1,1,1,1,2,0,0,24.15,1402.25
4387,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1859.1
5615,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,69.4
4883,1,0,1,0,1,1,0,1,0,0,0,2,2,0,0,1,2,84.8,84.8
667,0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,2312.55
3196,0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,649.4
3500,0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0
3519,1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,95.9,6503.2
605,0,1,1,0,27,1,0,1,2,0,2,0,2,2,0,1,2,101.25,2754.45
1923,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6
2109,0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1584.8
6749,0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,65.2,1043.35
6316,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,152.7
5646,0,0,0,0,52,0,1,0,2,2,0,2,0,0,2,0,3,39.1,1982.1
5681,0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,25.05,369.1
3187,0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,4454.25
4925,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2
4183,0,0,1,0,32,1,0,2,1,1,1,1,1,1,1,0,3,19.3,593.2
5516,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45
3403,0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,83.3,6042.7
4094,0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2839.45
5145,1,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,0,19.55,819.95
1138,1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,5336.35
3657,1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55
1327,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6
6149,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1188.25
6393,0,0,0,0,3,1,2,1,0,0,0,0,2,2,0,1,2,96.6,291.9
3717,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15
4521,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,1554.9
3388,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25
1520,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,883.35
723,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15
1252,1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1514.85
4700,1,0,1,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.75,1185.95
1199,1,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,84.9,2516.2
4609,1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1
1595,1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,7321.05
2209,1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4
4304,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,1498.65
1805,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,201.0
5045,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05
2170,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,82.9
3315,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9
4914,1,0,0,1,1,0,1,0,0,2,0,2,0,0,0,0,3,33.6,33.6
67,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35
3703,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,55.05,102.75
4587,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,1398.25
1411,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4
5313,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1729.35
3573,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,1355.45
1561,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,110.75,7751.7
256,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,198.7
4433,1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,4484.05
6808,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,49.25,49.25
3670,0,0,1,0,66,1,2,0,2,2,2,0,0,0,2,0,0,66.9,4370.25
3660,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,237.2
4736,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,150.6
5804,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3952.65
2508,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,778.1
1430,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,55.55,1405.3
4280,1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05
148,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7
2889,1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,73.1
1585,1,0,0,0,10,0,1,0,0,0,0,0,0,2,0,1,3,33.9,298.45
309,0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,450.4
5181,0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,78.85,876.75
856,1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1538.6
4393,1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55
3436,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55
4391,1,0,0,0,51,1,2,0,2,2,2,2,2,0,1,1,1,81.15,4126.2
4029,1,0,1,1,43,1,2,1,2,0,2,2,0,0,1,1,1,91.25,4013.8
1051,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,49.9,49.9
675,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,140.4
2563,0,0,0,0,19,0,1,0,0,2,0,0,0,2,0,1,2,39.7,710.05
1235,1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8
209,0,1,1,0,68,1,2,1,0,2,0,0,2,2,0,1,2,100.2,6851.65
1346,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5
3391,0,0,1,1,32,1,2,1,2,0,0,0,2,0,0,0,2,89.6,2901.8
6750,1,0,1,1,59,0,1,0,2,0,2,0,0,0,1,0,3,34.8,1980.3
3727,1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,929.2
4891,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2433.9
813,1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5597.65
2881,1,1,1,0,29,1,2,0,0,0,0,0,0,0,0,1,2,51.6,1442.0
622,1,0,1,1,55,1,2,1,0,0,0,0,0,2,0,0,0,85.5,4713.4
6246,0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4
4499,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,852.7
2269,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25
6166,1,0,1,0,10,1,0,0,2,0,0,2,0,0,0,1,1,54.95,568.85
4026,1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,5154.5
5842,1,0,0,0,5,1,0,0,2,0,0,2,0,0,0,1,3,55.75,266.95
1710,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,79.3,2484.0
1360,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,3,74.6,74.6
3816,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,2,88.7,1761.45
4348,0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2
2457,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65
1181,0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,0,3,25.0,300.7
2960,1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,90.05,368.1
6762,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5
3199,1,1,1,0,45,1,2,2,1,1,1,1,1,1,1,0,1,24.7,1174.35
6012,0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,7111.3
5659,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,1,20.7,83.75
2357,1,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,19.7,675.6
4040,0,0,1,1,48,1,0,0,2,2,2,0,0,2,2,1,1,70.1,3238.4
1495,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1928.7
6673,1,1,1,0,8,1,0,0,2,0,0,0,2,0,0,0,0,60.9,551.95
2898,0,0,0,1,67,1,2,1,0,2,0,2,2,2,2,1,2,104.0,7039.05
1547,1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,979.5
3630,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4
6931,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75
5948,0,0,1,1,15,1,0,2,1,1,1,1,1,1,0,0,3,20.05,284.3
3815,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.85,105.6
6620,0,0,1,1,45,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4730.9
1074,0,0,0,1,4,1,2,1,0,2,2,0,0,0,0,0,0,84.05,333.55
789,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2
4253,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85
276,1,0,1,0,60,1,2,1,0,2,2,0,2,0,0,1,2,95.75,5742.9
2044,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,50.6
5900,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,70.6
2742,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9
3167,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,43.45,345.5
1111,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,502.6
995,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.15,69.15
1611,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1191.4
3661,1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,108.95,7875.0
1932,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,25.1,611.45
683,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55
5864,1,0,1,0,70,0,1,0,2,0,2,2,0,0,2,1,1,39.15,2692.75
3923,0,0,1,1,12,1,2,1,0,2,2,0,0,0,0,1,2,84.5,916.9
654,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,497.3
1446,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,45.65
4959,1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,54.3,2317.1
4073,1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81.0,3846.35
5996,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15
65,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45
1843,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,20.3
296,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2
3457,0,1,0,0,29,1,2,1,0,0,0,2,2,2,0,0,2,98.65,2862.75
1753,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15
2743,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55
932,1,0,1,1,27,1,2,0,0,0,0,2,2,2,0,0,0,71.6,1957.1
1184,1,0,1,1,56,1,2,1,2,2,2,2,2,2,2,0,3,115.85,6567.9
1640,0,0,0,1,62,1,2,1,0,0,2,0,2,2,1,1,2,100.15,6413.65
5638,1,0,0,0,11,0,1,0,0,2,2,0,0,0,0,0,3,34.7,383.55
108,1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,74.75,2111.3
233,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,830.25
2987,1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85,955.75
6221,0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,29.75,790.7
6501,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4
1101,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.0,524.35
547,0,0,1,1,24,1,2,0,2,2,0,0,2,2,1,0,2,78.4,1832.4
3792,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1789.9
439,1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,1,3,82.3,214.4
5687,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,2,115.5,8425.15
6179,1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,25.25,101.9
2351,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6
1876,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,49.55
319,1,0,0,0,43,1,2,1,0,2,0,0,0,0,0,1,2,77.85,3365.85
5768,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3
133,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3
4617,1,0,1,0,15,1,0,2,1,1,1,1,1,1,1,0,3,18.8,294.95
2383,0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,74.6,239.05
5908,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1
1455,1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,0,20.1,562.6
2483,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4
6281,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0
4230,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,87.9
2138,0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,5941.05
1944,0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,19.45,921.3
1431,1,0,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,35.45,106.85
